country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",09-08-2026 14:00:00,21.869985,85.167016,SO2,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",09-08-2026 14:00:00,11.9309,79.8027,NO2,7,24,11
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",09-08-2026 14:00:00,31.62,74.876512,PM2.5,54,67,59
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",09-08-2026 14:00:00,31.62,74.876512,PM10,52,65,57
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",09-08-2026 14:00:00,31.62,74.876512,NH3,5,5,5
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-08-2026 14:00:00,31.321907,75.578914,PM2.5,45,72,58
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-08-2026 14:00:00,31.321907,75.578914,NO2,34,44,38
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-08-2026 14:00:00,31.321907,75.578914,NH3,6,7,7
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",09-08-2026 14:00:00,30.736056,76.209694,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,NO2,24,25,24
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,NH3,5,5,5
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,CO,63,63,63
India,Punjab,Patiala,"Model Town, Patiala - PPCB",09-08-2026 14:00:00,30.349388,76.366642,SO2,4,16,10
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",09-08-2026 14:00:00,31.0325454,76.5623046,OZONE,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-08-2026 14:00:00,26.895552,76.334753,NO2,7,45,19
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-08-2026 14:00:00,26.895552,76.334753,OZONE,10,17,13
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",09-08-2026 14:00:00,26.699557,77.898881,NO2,1,19,5
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",09-08-2026 14:00:00,26.699557,77.898881,NH3,3,12,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",09-08-2026 14:00:00,26.699557,77.898881,SO2,3,14,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",09-08-2026 14:00:00,29.61075,74.283608,OZONE,11,24,17
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",09-08-2026 14:00:00,26.786682,75.827928,PM2.5,12,52,29
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,PM10,11,88,32
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,NO2,11,47,21
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,CO,38,76,59
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,NO2,11,47,21
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,CO,38,76,59
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",09-08-2026 14:00:00,26.960669,75.771817,OZONE,17,35,24
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",09-08-2026 14:00:00,26.9502929,75.730943,OZONE,25,34,30
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",09-08-2026 14:00:00,19.2307571,73.155192,NH3,6,9,8
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",09-08-2026 14:00:00,19.2307571,73.155192,OZONE,12,18,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",09-08-2026 14:00:00,19.445821,72.7988231,PM10,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5803419,91.8942571,PM10,8,23,14
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5803419,91.8942571,NH3,1,5,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",09-08-2026 14:00:00,23.7176342,92.7192841,PM10,1,19,6
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",09-08-2026 14:00:00,23.7176342,92.7192841,NO2,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",09-08-2026 14:00:00,25.6635413,94.0989878,PM10,6,37,14
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-08-2026 14:00:00,20.832874,85.104082,PM10,9,40,21
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-08-2026 14:00:00,20.832874,85.104082,CO,53,67,57
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",09-08-2026 14:00:00,21.51161,86.89088,NO2,3,10,6
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",09-08-2026 14:00:00,21.51161,86.89088,CO,44,48,46
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",09-08-2026 14:00:00,19.065931,72.862131,NH3,1,2,2
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",09-08-2026 14:00:00,19.065931,72.862131,SO2,2,3,3
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",09-08-2026 14:00:00,19.10078,72.87462,PM10,NA,NA,NA
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",09-08-2026 14:00:00,19.2307571,73.155192,OZONE,12,18,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",09-08-2026 14:00:00,19.445821,72.7988231,PM10,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5803419,91.8942571,PM10,8,23,14
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",09-08-2026 14:00:00,25.5803419,91.8942571,NH3,1,5,3
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",09-08-2026 14:00:00,23.7176342,92.7192841,PM10,1,19,6
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",09-08-2026 14:00:00,23.7176342,92.7192841,NO2,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",09-08-2026 14:00:00,25.6635413,94.0989878,PM10,6,37,14
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-08-2026 14:00:00,20.832874,85.104082,PM10,9,40,21
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-08-2026 14:00:00,20.832874,85.104082,CO,53,67,57
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",09-08-2026 14:00:00,21.121801,79.04952,NH3,0,10,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,PM2.5,NA,NA,NA
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,CO,25,38,33
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,OZONE,13,14,13
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",09-08-2026 14:00:00,21.152875,79.0517531,SO2,0,7,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",09-08-2026 14:00:00,19.173852,77.296291,PM10,39,69,50
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",09-08-2026 14:00:00,20.0073285,73.7762427,PM2.5,9,109,34
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",09-08-2026 14:00:00,20.021503,73.813844,CO,1,5,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",09-08-2026 14:00:00,20.021503,73.813844,OZONE,18,76,30
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.0575752,73.0151367,PM2.5,4,27,16
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",09-08-2026 14:00:00,30.736056,76.209694,NH3,7,7,7
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,NO2,24,25,24
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,NH3,5,5,5
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-08-2026 14:00:00,30.649961,76.331442,CO,63,63,63
India,Punjab,Patiala,"Model Town, Patiala - PPCB",09-08-2026 14:00:00,30.349388,76.366642,SO2,4,16,10
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",09-08-2026 14:00:00,31.0325454,76.5623046,OZONE,NA,NA,NA
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",09-08-2026 14:00:00,21.143383,79.048912,OZONE,13,19,15
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",09-08-2026 14:00:00,21.121801,79.04952,NH3,0,10,1
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,PM2.5,NA,NA,NA
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,CO,25,38,33
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",09-08-2026 14:00:00,21.14472,79.107595,OZONE,13,14,13
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",09-08-2026 14:00:00,21.152875,79.0517531,SO2,0,7,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",09-08-2026 14:00:00,19.173852,77.296291,PM10,39,69,50
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",09-08-2026 14:00:00,20.0073285,73.7762427,PM2.5,9,109,34
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",09-08-2026 14:00:00,20.021503,73.813844,CO,1,5,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",09-08-2026 14:00:00,20.021503,73.813844,OZONE,18,76,30
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.0575752,73.0151367,PM2.5,4,27,16
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.0575752,73.0151367,CO,3,8,6
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",09-08-2026 14:00:00,19.02579,73.10297,NH3,3,10,6
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",09-08-2026 14:00:00,28.972677,77.641018,OZONE,7,30,22
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",09-08-2026 14:00:00,12.9533,80.2357,CO,33,36,34
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-08-2026 14:00:00,10.942451,76.978996,PM2.5,NA,NA,NA
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-08-2026 14:00:00,10.942451,76.978996,PM10,12,31,20
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-08-2026 14:00:00,10.942451,76.978996,SO2,25,27,26
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-08-2026 14:00:00,10.942451,76.978996,OZONE,19,20,20
India,Tamil Nadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",09-08-2026 14:00:00,11.7637683,79.7499835,CO,NA,NA,NA
India,Tamil Nadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",09-08-2026 14:00:00,11.6829898,79.7532099,PM10,NA,NA,NA
India,Tamil Nadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",09-08-2026 14:00:00,11.6829898,79.7532099,SO2,NA,NA,NA
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-08-2026 14:00:00,13.4127,80.1081,NH3,0,1,1
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-08-2026 14:00:00,13.4127,80.1081,OZONE,NA,NA,NA
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",09-08-2026 14:00:00,28.840739,78.697531,PM10,14,72,42
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",09-08-2026 14:00:00,28.856664,78.772638,CO,40,40,40
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-08-2026 14:00:00,28.802625,78.753728,PM2.5,NA,NA,NA
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-08-2026 14:00:00,28.802625,78.753728,NH3,5,5,5
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-08-2026 14:00:00,28.802625,78.753728,CO,32,71,47
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",09-08-2026 14:00:00,29.4723508,77.7194031,CO,22,74,52
India,Uttar Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.739153,77.273668,SO2,5,7,6
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.685382,77.453839,PM10,46,131,80
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.685382,77.453839,NH3,4,13,7
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.685382,77.453839,CO,28,36,32
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",09-08-2026 14:00:00,26.843698,75.766894,OZONE,28,135,56
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",09-08-2026 14:00:00,26.912329,70.909168,PM10,36,446,114
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",09-08-2026 14:00:00,26.912329,70.909168,NH3,7,20,10
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-08-2026 14:00:00,25.344694,72.626208,PM10,65,112,89
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",09-08-2026 14:00:00,24.588397,76.172782,NO2,20,39,30
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",09-08-2026 14:00:00,28.108988,75.386577,NH3,5,8,6
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",09-08-2026 14:00:00,28.108988,75.386577,SO2,1,2,1
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",09-08-2026 14:00:00,26.358805,73.047444,SO2,2,4,2
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",09-08-2026 14:00:00,26.358805,73.047444,OZONE,21,44,34
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",09-08-2026 14:00:00,26.29581,73.082283,OZONE,7,36,22
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-08-2026 14:00:00,25.4547,78.6039,PM2.5,30,82,55
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-08-2026 14:00:00,25.4547,78.6039,NH3,4,4,4
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",09-08-2026 14:00:00,26.428282,80.327067,OZONE,11,11,11
India,Uttar Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",09-08-2026 14:00:00,26.4703136,80.3229863,PM10,31,79,51
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",09-08-2026 14:00:00,29.931624,73.864511,NH3,9,13,10
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",09-08-2026 14:00:00,26.159933,75.780517,OZONE,15,46,31
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",09-08-2026 14:00:00,27.33853,88.614099,PM10,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",09-08-2026 14:00:00,27.33853,88.614099,NO2,NA,NA,NA
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",09-08-2026 14:00:00,13.1036,80.2909,PM2.5,14,45,32
India,Tamil Nadu,Chennai,"Royapuram, Chennai - TNPCB",09-08-2026 14:00:00,13.1036,80.2909,PM10,23,87,51
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.757294,77.278792,CO,28,71,40
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.757294,77.278792,OZONE,35,49,44
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.646675,77.489049,PM10,NA,NA,NA
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.694528,77.494705,PM2.5,8,97,56
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.694528,77.494705,NH3,4,5,5
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.694528,77.494705,CO,28,37,33
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-08-2026 14:00:00,28.694528,77.494705,OZONE,4,5,5
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",09-08-2026 14:00:00,28.557054,77.453663,PM2.5,25,128,59
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-08-2026 14:00:00,25.4547,78.6039,PM2.5,30,82,55
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-08-2026 14:00:00,25.4547,78.6039,NH3,4,4,4
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-08-2026 14:00:00,10.942451,76.978996,SO2,25,27,26
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",09-08-2026 14:00:00,27.19865833,78.00598056,PM2.5,25,117,57
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",09-08-2026 14:00:00,27.19412,77.96237,PM10,NA,NA,NA
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",09-08-2026 14:00:00,27.19412,77.96237,CO,10,12,11
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",09-08-2026 14:00:00,27.106972,78.000111,PM2.5,14,58,32
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",09-08-2026 14:00:00,27.106972,78.000111,SO2,7,17,12
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",09-08-2026 14:00:00,28.964949,77.278761,PM10,38,145,80
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",09-08-2026 14:00:00,28.38910936,79.42963708,SO2,0,2,0
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",09-08-2026 14:00:00,28.359581,79.414455,PM10,21,39,30
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",09-08-2026 14:00:00,28.359581,79.414455,NH3,1,3,2
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",09-08-2026 14:00:00,13.164544,80.26285,CO,NA,NA,NA
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",09-08-2026 14:00:00,13.0664,80.2112,PM10,41,108,70
India,Tamil Nadu,Chennai,"Manali Village, Chennai - TNPCB",09-08-2026 14:00:00,13.1662,80.2584,OZONE,6,318,120
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",09-08-2026 14:00:00,12.9533,80.2357,NO2,5,10,7
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",09-08-2026 14:00:00,27.410954,77.550619,PM10,35,71,55
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",09-08-2026 14:00:00,27.410954,77.550619,OZONE,29,29,29
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",09-08-2026 14:00:00,28.972677,77.641018,OZONE,7,30,22
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",09-08-2026 14:00:00,29.06351,77.709723,SO2,0,28,10
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-08-2026 14:00:00,28.999264,77.7590354,PM2.5,27,77,44
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-08-2026 14:00:00,28.999264,77.7590354,NO2,26,38,30
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-08-2026 14:00:00,13.4127,80.1081,OZONE,NA,NA,NA
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",09-08-2026 14:00:00,8.816428,78.099039,OZONE,30,34,32
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",09-08-2026 14:00:00,17.393559,78.339194,PM10,44,61,50
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",09-08-2026 14:00:00,17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",09-08-2026 14:00:00,17.470431,78.566959,PM2.5,34,39,35
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",09-08-2026 14:00:00,17.417094,78.457437,OZONE,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",09-08-2026 14:00:00,17.528544,78.286195,PM2.5,28,35,33
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",09-08-2026 14:00:00,17.528544,78.286195,NO2,10,13,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",09-08-2026 14:00:00,17.5184,78.278777,NO2,7,23,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",09-08-2026 14:00:00,17.5184,78.278777,OZONE,16,33,25
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-08-2026 14:00:00,17.4559458,78.4332152,SO2,0,19,9
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-08-2026 14:00:00,17.349694,78.451437,CO,49,60,53
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",09-08-2026 14:00:00,17.37206,78.50864,OZONE,20,30,27
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",09-08-2026 14:00:00,17.460103,78.334361,CO,9,12,11
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-08-2026 14:00:00,17.5316895,78.218939,NO2,2,37,21
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-08-2026 14:00:00,17.5316895,78.218939,SO2,1,17,10
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-08-2026 14:00:00,23.8175497,91.2726974,PM2.5,15,48,34
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",09-08-2026 14:00:00,27.19862,77.92066,PM10,39,80,56
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",09-08-2026 14:00:00,27.23711,78.01936,PM2.5,11,133,106
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",09-08-2026 14:00:00,26.506177,77.025989,NH3,7,16,11
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-08-2026 14:00:00,25.16409,75.858137,CO,11,14,13
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-08-2026 14:00:00,25.16409,75.858137,OZONE,14,29,21
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-08-2026 14:00:00,25.14389,75.821256,PM10,52,97,73
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-08-2026 14:00:00,25.14389,75.821256,CO,30,35,33
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-08-2026 14:00:00,25.196024,75.855668,NH3,4,8,7
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",09-08-2026 14:00:00,27.213494,73.734444,SO2,2,7,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-08-2026 14:00:00,24.041198,74.780702,NO2,7,15,10
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-08-2026 14:00:00,24.041198,74.780702,OZONE,24,38,31
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-08-2026 14:00:00,26.031443,76.359327,PM2.5,10,116,38
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-08-2026 14:00:00,26.031443,76.359327,NH3,2,6,4
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",09-08-2026 14:00:00,27.608912,75.153302,SO2,2,39,5
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",09-08-2026 14:00:00,26.428282,80.327067,OZONE,11,11,11
India,Uttar Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",09-08-2026 14:00:00,26.4703136,80.3229863,PM10,31,79,51
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",09-08-2026 14:00:00,26.509954,80.249612,NO2,31,32,31
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",09-08-2026 14:00:00,26.509954,80.249612,NH3,2,2,2
India,Uttar Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",09-08-2026 14:00:00,28.2348927,77.8683002,PM2.5,25,70,41
India,Uttar Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",09-08-2026 14:00:00,28.2348927,77.8683002,PM10,34,142,82
India,Uttar Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",09-08-2026 14:00:00,28.2348927,77.8683002,NH3,1,1,1
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-08-2026 14:00:00,26.906111,80.948222,NO2,24,30,27
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-08-2026 14:00:00,26.906111,80.948222,OZONE,22,70,39
